CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,9572532,77336,9649868,16258979,368,168,306,62,138,30,59.35
臺北市,,,0,0,1197619,6666,1204285,1965286,52,20,43,9,15,5,61.28
臺北市,,,0,0,609374,3341,612715,1003742,22,10,18,4,8,2,61.04
臺北市,,,0,0,588245,3325,591570,961544,30,10,25,5,7,3,61.52
高雄市,,,0,2,636090,3955,640045,1112501,25,11,22,3,10,1,57.53
高雄市,,,0,2,363585,2186,365771,635837,14,6,12,2,5,1,57.53
高雄市,,,0,2,272505,1769,274274,476664,11,5,10,1,5,0,57.54
臺北縣,,,0,3,1512504,12053,1524557,2679770,53,28,45,8,23,5,56.89
臺北縣,,,0,3,431598,3551,435149,783824,14,8,13,1,7,1,55.52
臺北縣,,,0,3,549524,4594,554118,981318,19,11,16,3,9,2,56.47
臺北縣,,,0,3,531382,3908,535290,914628,20,9,16,4,7,2,58.53
宜蘭縣,,,0,0,184661,1349,186010,329857,4,3,3,1,3,0,56.39
宜蘭縣,,,0,0,184661,1349,186010,329857,4,3,3,1,3,0,56.39
桃園縣,,,0,0,736843,6811,743654,1263071,28,13,21,7,10,3,58.88
桃園縣,,,0,0,736843,6811,743654,1263071,28,13,21,7,10,3,58.88
新竹縣,,,0,0,188287,2032,190319,315470,5,3,4,1,3,0,60.33
苗栗縣,,,0,0,239807,2162,241969,402651,10,4,10,0,4,0,60.09
臺中縣,,,0,0,632372,6949,639321,1068959,22,11,19,3,9,2,59.81
彰化縣,,,0,0,642945,7181,650126,950566,19,10,16,3,9,1,68.39
南投縣,,,0,0,215726,1677,217403,379609,11,4,11,0,4,0,57.27
雲林縣,,,0,0,349862,3451,353313,551467,18,6,14,4,4,2,64.07
嘉義縣,,,0,0,250266,2520,252786,417378,11,4,10,1,3,1,60.57
臺南縣,,,0,0,508166,3874,512040,825961,16,8,12,4,7,1,61.99
高雄縣,,,0,0,545184,4690,549874,910134,16,9,13,3,7,2,60.42
屏東縣,,,0,0,393749,2537,396286,631058,11,6,9,2,5,1,62.80
臺東縣,,,0,0,61988,355,62343,121819,3,1,2,1,1,0,51.18
花蓮縣,,,0,0,95768,822,96590,197038,6,2,6,0,2,0,49.02
澎湖縣,,,0,0,37833,332,38165,69339,3,1,3,0,1,0,55.04
基隆市,,,0,0,150669,1247,151916,285671,5,3,3,2,2,1,53.18
新竹市,,,0,0,147028,1065,148093,272074,9,3,8,1,3,0,54.43
臺中市,,,0,0,398166,2791,400957,712274,18,8,13,5,6,2,56.29
嘉義市,,,0,0,103207,629,103836,193209,4,2,3,1,1,1,53.74
臺南市,,,0,0,316895,1871,318766,550411,12,6,9,3,4,2,57.91
金門縣,,,0,0,22446,270,22716,46449,4,1,4,0,1,0,48.91
連江縣,,,0,0,4451,47,4498,6957,3,1,3,0,1,0,64.65
新竹縣,,,0,0,188287,2032,190319,315470,5,3,4,1,3,0,60.33
苗栗縣,,,0,0,239807,2162,241969,402651,10,4,10,0,4,0,60.09
臺中縣,,,0,0,632372,6949,639321,1068959,22,11,19,3,9,2,59.81
彰化縣,,,0,0,642945,7181,650126,950566,19,10,16,3,9,1,68.39
南投縣,,,0,0,215726,1677,217403,379609,11,4,11,0,4,0,57.27
雲林縣,,,0,0,349862,3451,353313,551467,18,6,14,4,4,2,64.07
嘉義縣,,,0,0,250266,2520,252786,417378,11,4,10,1,3,1,60.57
臺南縣,,,0,0,508166,3874,512040,825961,16,8,12,4,7,1,61.99
高雄縣,,,0,0,545184,4690,549874,910134,16,9,13,3,7,2,60.42
屏東縣,,,0,0,393749,2537,396286,631058,11,6,9,2,5,1,62.80
臺東縣,,,0,0,61988,355,62343,121819,3,1,2,1,1,0,51.18
花蓮縣,,,0,0,95768,822,96590,197038,6,2,6,0,2,0,49.02
澎湖縣,,,0,0,37833,332,38165,69339,3,1,3,0,1,0,55.04
基隆市,,,0,0,150669,1247,151916,285671,5,3,3,2,2,1,53.18
新竹市,,,0,0,147028,1065,148093,272074,9,3,8,1,3,0,54.43
臺中市,,,0,0,398166,2791,400957,712274,18,8,13,5,6,2,56.29
嘉義市,,,0,0,103207,629,103836,193209,4,2,3,1,1,1,53.74
臺南市,,,0,0,316895,1871,318766,550411,12,6,9,3,4,2,57.91
金門縣,,,0,0,22446,270,22716,46449,4,1,4,0,1,0,48.91
連江縣,,,0,0,4451,47,4498,6957,3,1,3,0,1,0,64.65
臺北市,北投區,,0,1,112522,627,113149,185644,3,1,3,0,1,0,60.95
臺北市,士林區,,0,1,131957,751,132708,218248,3,1,3,0,1,0,60.81
臺北市,內湖區,,0,1,112055,601,112656,185409,3,1,3,0,1,0,60.76
臺北市,南港區,,0,1,50487,339,50826,83275,3,1,3,0,1,0,61.03
臺北市,松山區,,0,1,93833,479,94312,152857,3,1,3,0,1,0,61.70
臺北市,信義區,,0,1,108520,544,109064,178309,3,1,3,0,1,0,61.17
臺北市,中山區,,0,2,98874,595,99469,166863,3,1,3,0,1,0,59.61
臺北市,大同區,,0,2,58848,428,59276,98182,3,1,3,0,1,0,60.37
臺北市,中正區,,0,2,72479,395,72874,117025,3,1,3,0,1,0,62.27
臺北市,萬華區,,0,2,94218,613,94831,154400,3,1,3,0,1,0,61.42
臺北市,大安區,,0,2,145272,675,145947,235791,3,1,3,0,1,0,61.90
臺北市,文山區,,0,2,118554,619,119173,189283,3,1,3,0,1,0,62.96
高雄市,鹽埕區,,0,1,14134,77,14211,23352,3,1,3,0,1,0,60.86
高雄市,鼓山區,,0,1,50214,318,50532,83957,3,1,3,0,1,0,60.19
高雄市,旗津區,,0,1,12430,102,12532,22801,3,1,3,0,1,0,54.96
高雄市,左營區,,0,1,73572,399,73971,128397,3,1,3,0,1,0,57.61
高雄市,楠梓區,,0,1,65134,413,65547,113346,3,1,3,0,1,0,57.83
高雄市,三民區,,0,1,148101,877,148978,263984,3,1,3,0,1,0,56.43
高雄市,新興區,,0,2,26541,157,26698,46181,3,1,3,0,1,0,57.81
高雄市,前金區,,0,2,14043,81,14124,24880,3,1,3,0,1,0,56.77
高雄市,苓雅區,,0,2,83992,487,84479,147697,3,1,3,0,1,0,57.20
高雄市,前鎮區,,0,2,87174,678,87852,148997,3,1,3,0,1,0,58.96
高雄市,小港區,,0,2,60755,366,61121,108909,3,1,3,0,1,0,56.12
臺北縣,板橋市,,0,1,221664,1812,223476,396739,3,1,3,0,1,0,56.33
臺北縣,土城市,,0,1,88129,682,88811,162696,3,1,3,0,1,0,54.59
臺北縣,樹林市,,0,1,58022,519,58541,108597,3,1,3,0,1,0,53.91
臺北縣,鶯歌鎮,,0,1,31767,285,32052,57091,3,1,3,0,1,0,56.14
