CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,8877142,158002,9035144,13645079,76,23,67,9,21,2,66.22
臺北縣,,,0,0,1802072,23189,1825261,2750960,6,1,6,0,1,0,66.35
宜蘭縣,,,0,0,236336,2900,239236,340550,3,1,2,1,1,0,70.25
桃園縣,,,0,0,803728,11180,814908,1319334,3,1,3,0,1,0,61.77
新竹縣,,,0,0,234049,4838,238887,335906,2,1,2,0,1,0,71.12
苗栗縣,,,0,0,280284,5348,285632,411296,6,1,6,0,1,0,69.45
臺中縣,,,0,0,703401,15603,719004,1092962,3,1,3,0,1,0,65.78
彰化縣,,,0,0,668626,15293,683919,961048,3,1,2,1,1,0,71.16
南投縣,,,0,0,275344,5803,281147,398903,4,1,4,0,1,0,70.48
雲林縣,,,0,0,377007,8917,385924,553486,3,1,2,1,0,1,69.73
嘉義縣,,,0,0,292668,9946,302614,422387,2,1,2,0,1,0,71.64
臺南縣,,,0,0,532012,12001,544013,834609,4,1,4,0,1,0,65.18
高雄縣,,,0,0,597247,10831,608078,928781,2,1,2,0,1,0,65.47
屏東縣,,,0,0,468108,7434,475542,672781,4,1,3,1,1,0,70.68
臺東縣,,,0,0,105080,3106,108186,178785,3,1,3,0,1,0,60.51
花蓮縣,,,0,0,156055,3322,159377,258736,4,1,4,0,1,0,61.60
澎湖縣,,,0,0,49759,1061,50820,70427,3,1,3,0,1,0,72.16
基隆市,,,0,0,185108,2140,187248,292330,4,1,4,0,1,0,64.05
新竹市,,,0,0,161998,3191,165189,277182,2,1,2,0,1,0,59.60
臺中市,,,0,0,450217,4341,454558,729990,4,1,2,2,1,0,62.27
嘉義市,,,0,0,136908,1838,138746,196054,2,1,0,2,0,1,70.77
臺南市,,,0,0,324254,4949,329203,558363,3,1,2,1,1,0,58.96
金門縣,,,0,0,31981,688,32669,52039,3,1,3,0,1,0,62.78
連江縣,,,0,0,4900,83,4983,8170,3,1,3,0,1,0,60.99
臺北縣,板橋市,,0,0,269983,3284,273267,403350,5,1,4,1,0,1,67.75
臺北縣,中和市,,0,0,208716,2176,210892,315056,2,1,1,1,1,0,66.94
臺北縣,永和市,,0,0,115745,1031,116776,177450,3,1,3,0,1,0,65.81
臺北縣,土城市,,0,0,109003,1907,110910,167793,3,1,3,0,1,0,66.10
臺北縣,樹林市,,0,0,74593,1000,75593,113130,7,1,6,1,1,0,66.82
