CountyCityName,TownshipName,VillageName,PollStationNo,DistrictName,BallotsAccepted,BallotsRejected,BallotsCast,Voters,CandidateCounts,ElectedCounts,CandidateMaleCounts,CandidateFemaleCounts,ElectedMaleCounts,ElectedFemaleCounts,BallotsRate
全國,,,0,0,8658236,191420,8849656,13339313,1558,844,1175,383,620,224,66.34
臺北縣,,,0,10,1763582,45908,1809490,2721516,136,62,96,40,43,19,66.49
宜蘭縣,,,0,10,227735,5080,232815,331784,51,32,42,9,27,5,70.17
桃園縣,,,0,12,783670,16295,799965,1287771,124,56,95,29,38,18,62.12
新竹縣,,,0,9,224690,5839,230529,324265,54,31,43,11,24,7,71.09
苗栗縣,,,0,6,275629,5409,281038,404787,73,36,59,14,29,7,69.43
臺中縣,,,0,8,699552,13269,712821,1082283,112,55,81,31,38,17,65.86
彰化縣,,,0,8,664357,18090,682447,958773,88,53,65,23,37,16,71.18
南投縣,,,0,5,265584,4778,270362,382127,62,35,46,16,26,9,70.75
雲林縣,,,0,6,377689,8056,385745,553168,73,43,54,19,31,12,69.73
嘉義縣,,,0,6,294184,6223,300407,418969,53,36,34,19,23,13,71.70
臺南縣,,,0,10,530931,12715,543646,833631,83,50,63,20,40,10,65.21
高雄縣,,,0,6,588141,11827,599968,917533,85,50,60,25,36,14,65.39
屏東縣,,,0,7,437732,8089,445821,633227,78,46,58,20,35,11,70.40
臺東縣,,,0,5,73977,1611,75588,121279,30,17,25,5,13,4,62.33
花蓮縣,,,0,4,119528,2901,122429,196369,49,23,35,14,14,9,62.35
澎湖縣,,,0,6,49942,852,50794,70377,36,19,30,6,16,3,72.17
基隆市,,,0,7,181228,2724,183952,286943,68,31,55,13,25,6,64.11
新竹市,,,0,5,161405,3265,164670,275898,59,32,46,13,24,8,59.69
臺中市,,,0,6,442632,9875,452507,726080,81,45,62,19,34,11,62.32
嘉義市,,,0,2,135225,3297,138522,195687,39,24,28,11,16,8,70.79
臺南市,,,0,6,323905,4609,328514,556654,76,41,61,15,30,11,59.02
金門縣,,,0,1,32062,606,32668,52039,30,18,22,8,13,5,62.78
連江縣,,,0,4,4856,102,4958,8153,18,9,15,3,8,1,60.81
臺北縣,,,0,10,265244,6656,271900,400801,22,9,16,6,7,2,67.84
臺北縣,,,0,10,205053,4692,209745,312885,11,7,7,4,5,2,67.04
臺北縣,,,0,10,113796,2483,116279,176542,6,4,4,2,2,2,65.86
